"Site","Year","Mean","SD","p2.5","p25","p50","p75","p97.5","Rhat","n.eff","Source","name","Par"
"FRCH","2022",-0.154657812684597,0.00112085975071824,-0.156817834829237,-0.155420721717554,-0.154684035910559,-0.153922408420258,-0.152437699664159,1.00185750280921,1900,"ppt/snow","beta[27]","beta"
"FRCH","2022",-0.159980950454641,0.00113932024330954,-0.16221588299565,-0.160737589597157,-0.159991358295681,-0.159199443948993,-0.157757524487715,1.00360318262079,650,"ppt/snow","beta[28]","beta"
"FRCH","2022",-0.143386138192472,0.00108996440117683,-0.145509031365417,-0.144143934334921,-0.143374541062375,-0.142641319905553,-0.141291181201766,1.0013416589941,2400,"ppt/snow","beta[29]","beta"
"FRCH","2022",-0.179017489061847,0.00107212196862714,-0.18114106185689,-0.179751422551345,-0.179005375807752,-0.178320879378406,-0.176901626045558,1.00656625455236,400,"ppt/snow","beta[30]","beta"
"FRCH","2022",-0.124232342968701,0.0010828434935289,-0.12634069195247,-0.124993251672421,-0.124230899664674,-0.123505538375543,-0.122133310498117,1.00859365677128,370,"ppt/snow","beta[31]","beta"
"FRCH","2022",-0.182085597665554,0.00109878903207418,-0.184210443383166,-0.18282906084549,-0.182095596591008,-0.181347732224411,-0.180002101703569,1.0015647313376,1900,"ppt/snow","beta[32]","beta"
"FRCH","2022",-0.178070303814538,0.00112946755938387,-0.180264577151128,-0.17882126856894,-0.178050181122748,-0.177313435503925,-0.17582598410521,1.00373389854302,620,"ppt/snow","beta[33]","beta"
"FRCH","2022",-0.184996946250847,0.00113425493819849,-0.187147395024433,-0.185764259211676,-0.185022871206788,-0.18423600961701,-0.182706724877055,1.00172138162376,1600,"ppt/snow","beta[34]","beta"
"FRCH","2022",-0.13312836476479,0.00110455022522882,-0.135208134835053,-0.133884628089316,-0.133139132660282,-0.132361262124572,-0.13098382233669,1.00145399204968,2100,"ppt/snow","beta[35]","beta"
"FRCH","2022",-0.164906501484385,0.00112703696107362,-0.16700465365983,-0.165701740507589,-0.164919473898324,-0.164101758444713,-0.162688090427053,1.0049856680197,480,"ppt/snow","beta[36]","beta"
"FRCH","2022",-0.179777983997563,0.00108143393803834,-0.18184037589821,-0.180535726529562,-0.179790044822978,-0.179025912938603,-0.177672721152699,1.00212791431947,1200,"ppt/snow","beta[37]","beta"
"FRCH","2022",-0.188926448802532,0.00111807479730526,-0.191164131890849,-0.189658835549285,-0.188956259564859,-0.188169307262327,-0.186738534414716,1.00792694728003,270,"ppt/snow","beta[38]","beta"
"FRCH","2022",-0.165947566452095,0.00109216284766848,-0.168118082020646,-0.166694095940396,-0.165958463632408,-0.165199334110491,-0.163845443333673,1.00410789554819,560,"ppt/snow","beta[39]","beta"
"FRCH","2022",-0.146829969043994,0.00110396143828339,-0.148947619161331,-0.147564199028969,-0.14684794917423,-0.146099870937354,-0.144578042052373,1.00190579068853,1400,"ppt/snow","beta[40]","beta"
"FRCH","2022",-0.193099159665205,0.00113119611557206,-0.195335438262181,-0.193846215037128,-0.193084778005486,-0.192373642815544,-0.190813853473534,1.00601491834339,500,"ppt/snow","beta[41]","beta"
"FRCH","2022",-0.179610621832032,0.00111425242927484,-0.181861003046522,-0.180377303884271,-0.179587750974131,-0.178847630719693,-0.177475211562321,1.0040389383817,570,"ppt/snow","beta[42]","beta"
"FRCH","2022",-0.181460088244836,0.00108467499697797,-0.183546143163425,-0.182204594729836,-0.181466673126141,-0.180738862925487,-0.179313775401906,1.00342922526795,680,"ppt/snow","beta[43]","beta"
"FRCH","2022",-0.179390175328084,0.00104897153981043,-0.181459461027221,-0.180110746003438,-0.17936443317725,-0.178669703157518,-0.177367564904976,1.0028257528694,860,"ppt/snow","beta[44]","beta"
"FRCH","2022",-0.163897443753513,0.00110056593767732,-0.166061661157425,-0.16463456215833,-0.163899869150388,-0.163150619839889,-0.161773888415496,1.00199885055229,1300,"ppt/snow","beta[45]","beta"
"FRCH","2022",-0.189614311645965,0.00108057132882912,-0.191728030125353,-0.190367420225658,-0.18960231581654,-0.188891645253225,-0.187491353339828,1.00306359760197,960,"ppt/snow","beta[46]","beta"
"FRCH","2022",-0.150517101952083,0.00111829552361059,-0.15283245132791,-0.15126050424776,-0.150488001992126,-0.149767466054779,-0.148353759022517,1.00469514634854,610,"ppt/snow","beta[47]","beta"
"FRCH","2022",-0.150827917681911,0.00112882333468434,-0.153135070856414,-0.151564518221724,-0.150830794307449,-0.150085889425124,-0.148575449699074,1.00551500424819,1100,"ppt/snow","beta[48]","beta"
"FRCH","2022",-0.15794607714831,0.00109416955012102,-0.160075946145471,-0.158663911441628,-0.157947200941295,-0.157195194419104,-0.155821334457189,1.00104180597202,3000,"ppt/snow","beta[49]","beta"
"FRCH","2022",-0.167020353362525,0.00107293791793452,-0.169142117175344,-0.167748221048695,-0.167012634595273,-0.166303069426788,-0.164918808075473,1.00367661313774,760,"ppt/snow","beta[50]","beta"
