"Site","Q","DateTime"
"FRCH",145.636030374367,2019-04-30 06:45:00
"FRCH",146.9534295583,2019-04-30 07:00:00
"FRCH",146.920851302729,2019-04-30 07:15:00
"FRCH",147.546972639124,2019-04-30 07:30:00
"FRCH",149.490493159453,2019-04-30 07:45:00
"FRCH",148.864371823058,2019-04-30 08:00:00
"FRCH",148.17309397552,2019-04-30 08:15:00
"FRCH",148.831793567487,2019-04-30 08:30:00
"FRCH",150.14919275142,2019-04-30 08:45:00
"FRCH",152.686256352573,2019-04-30 09:00:00
"FRCH",154.629776872902,2019-04-30 09:15:00
"FRCH",150.116614495849,2019-04-30 09:30:00
"FRCH",148.17309397552,2019-04-30 09:45:00
"FRCH",150.116614495849,2019-04-30 10:00:00
"FRCH",145.009909037971,2019-04-30 10:15:00
"FRCH",148.831793567487,2019-04-30 10:30:00
"FRCH",150.775314087816,2019-04-30 10:45:00
"FRCH",149.490493159453,2019-04-30 11:00:00
"FRCH",150.775314087816,2019-04-30 11:15:00
"FRCH",144.351209446005,2019-04-30 11:30:00
"FRCH",144.9773307824,2019-04-30 11:45:00
"FRCH",142.440267181247,2019-04-30 12:00:00
"FRCH",140.496746660918,2019-04-30 12:15:00
"FRCH",140.464168405347,2019-04-30 12:30:00
"FRCH",141.748989333709,2019-04-30 12:45:00
"FRCH",138.520647885018,2019-04-30 13:00:00
"FRCH",139.838047068951,2019-04-30 13:15:00
"FRCH",142.407688925676,2019-04-30 13:30:00
"FRCH",141.748989333709,2019-04-30 13:45:00
"FRCH",141.090289741742,2019-04-30 14:00:00
"FRCH",143.066388517642,2019-04-30 14:15:00
"FRCH",145.009909037971,2019-04-30 14:30:00
"FRCH",146.294729966334,2019-04-30 14:45:00
"FRCH",141.716411078138,2019-04-30 15:00:00
"FRCH",154.434307339474,2019-04-30 15:15:00
"FRCH",148.140515719949,2019-04-30 15:30:00
"FRCH",148.205672231091,2019-04-30 15:45:00
"FRCH",160.167134133747,2019-04-30 16:00:00
"FRCH",157.727805299308,2019-04-30 16:15:00
"FRCH",160.330025411604,2019-04-30 16:30:00
"FRCH",158.419083146846,2019-04-30 16:45:00
"FRCH",172.9925172342,2019-04-30 17:00:00
"FRCH",192.753504993202,2019-04-30 17:15:00
"FRCH",190.807366881012,2019-04-30 17:30:00
"FRCH",182.407163463301,2019-04-30 17:45:00
"FRCH",175.682720040808,2019-04-30 18:00:00
"FRCH",173.145656439654,2019-04-30 18:15:00
"FRCH",164.217066452262,2019-04-30 18:30:00
"FRCH",157.825540066022,2019-04-30 18:45:00
"FRCH",170.641171094073,2019-04-30 19:00:00
"FRCH",167.38025138981,2019-04-30 19:15:00
"FRCH",168.169264004062,2019-04-30 19:30:00
"FRCH",175.845611318664,2019-04-30 19:45:00
"FRCH",177.130432247026,2019-04-30 20:00:00
"FRCH",175.154333471126,2019-04-30 20:15:00
"FRCH",168.762807084886,2019-04-30 20:30:00
"FRCH",171.299870686039,2019-04-30 20:45:00
"FRCH",171.332448941611,2019-04-30 21:00:00
"FRCH",166.8844430757,2019-04-30 21:15:00
"FRCH",167.477986156524,2019-04-30 21:30:00
"FRCH",166.819286564557,2019-04-30 21:45:00
"FRCH",167.477986156524,2019-04-30 22:00:00
"FRCH",164.9083442998,2019-04-30 22:15:00
"FRCH",168.10410749292,2019-04-30 22:30:00
"FRCH",163.623523371438,2019-04-30 22:45:00
"FRCH",162.338702443075,2019-04-30 23:00:00
"FRCH",159.769060586351,2019-04-30 23:15:00
"FRCH",157.825540066022,2019-04-30 23:30:00
"FRCH",157.199418729627,2019-04-30 23:45:00
"FRCH",157.166840474055,2019-05-01
"FRCH",153.971077280935,2019-05-01 00:15:00
"FRCH",153.312377688969,2019-05-01 00:30:00
"FRCH",153.34495594454,2019-05-01 00:45:00
"FRCH",152.686256352573,2019-05-01 01:00:00
"FRCH",151.434013679782,2019-05-01 01:15:00
"FRCH",151.401435424211,2019-05-01 01:30:00
"FRCH",149.425336648311,2019-05-01 01:45:00
"FRCH",150.775314087816,2019-05-01 02:00:00
"FRCH",149.490493159453,2019-05-01 02:15:00
"FRCH",150.775314087816,2019-05-01 02:30:00
"FRCH",152.060135016178,2019-05-01 02:45:00
"FRCH",151.401435424211,2019-05-01 03:00:00
"FRCH",154.629776872902,2019-05-01 03:15:00
"FRCH",150.084036240277,2019-05-01 03:30:00
"FRCH",151.434013679782,2019-05-01 03:45:00
"FRCH",154.629776872902,2019-05-01 04:00:00
"FRCH",154.629776872902,2019-05-01 04:15:00
"FRCH",157.199418729627,2019-05-01 04:30:00
"FRCH",159.142939249955,2019-05-01 04:45:00
"FRCH",161.71258110668,2019-05-01 05:00:00
"FRCH",164.9083442998,2019-05-01 05:15:00
"FRCH",166.160586972591,2019-05-01 05:30:00
"FRCH",166.193165228162,2019-05-01 05:45:00
"FRCH",168.136685748491,2019-05-01 06:00:00
"FRCH",166.786708308986,2019-05-01 06:15:00
"FRCH",164.249644707833,2019-05-01 06:30:00
"FRCH",167.510564412095,2019-05-01 06:45:00
"FRCH",165.534465636195,2019-05-01 07:00:00
"FRCH",167.477986156524,2019-05-01 07:15:00
"FRCH",165.567043891767,2019-05-01 07:30:00
"FRCH",164.9083442998,2019-05-01 07:45:00
"FRCH",168.136685748491,2019-05-01 08:00:00
"FRCH",168.136685748491,2019-05-01 08:15:00
"FRCH",168.169264004062,2019-05-01 08:30:00
"FRCH",167.477986156524,2019-05-01 08:45:00
"FRCH",171.991148533577,2019-05-01 09:00:00
"FRCH",170.673749349644,2019-05-01 09:15:00
"FRCH",167.510564412095,2019-05-01 09:30:00
"FRCH",167.412829645382,2019-05-01 09:45:00
"FRCH",166.786708308986,2019-05-01 10:00:00
"FRCH",161.71258110668,2019-05-01 10:15:00
"FRCH",162.964823779471,2019-05-01 10:30:00
"FRCH",163.623523371438,2019-05-01 10:45:00
"FRCH",160.395181922746,2019-05-01 11:00:00
"FRCH",159.110360994384,2019-05-01 11:15:00
"FRCH",160.427760178318,2019-05-01 11:30:00
"FRCH",156.573297393231,2019-05-01 11:45:00
"FRCH",155.255898209298,2019-05-01 12:00:00
"FRCH",152.060135016178,2019-05-01 12:15:00
"FRCH",146.359886477476,2019-05-01 12:30:00
"FRCH",154.597198617331,2019-05-01 12:45:00
"FRCH",152.718834608145,2019-05-01 13:00:00
"FRCH",157.858118321593,2019-05-01 13:15:00
"FRCH",159.769060586351,2019-05-01 13:30:00
"FRCH",154.166546814363,2019-05-01 13:45:00
"FRCH",163.623523371438,2019-05-01 14:00:00
"FRCH",166.193165228162,2019-05-01 14:15:00
"FRCH",164.940922555371,2019-05-01 14:30:00
"FRCH",168.762807084886,2019-05-01 14:45:00
"FRCH",166.819286564557,2019-05-01 15:00:00
"FRCH",164.282222963404,2019-05-01 15:15:00
"FRCH",164.314801218976,2019-05-01 15:30:00
"FRCH",164.249644707833,2019-05-01 15:45:00
"FRCH",164.282222963404,2019-05-01 16:00:00
"FRCH",164.9083442998,2019-05-01 16:15:00
"FRCH",168.762807084886,2019-05-01 16:30:00
"FRCH",170.08020626882,2019-05-01 16:45:00
"FRCH",169.421506676853,2019-05-01 17:00:00
"FRCH",173.902090798335,2019-05-01 17:15:00
"FRCH",175.219489982269,2019-05-01 17:30:00
"FRCH",175.878189574235,2019-05-01 17:45:00
"FRCH",177.097853991455,2019-05-01 18:00:00
"FRCH",173.210812950797,2019-05-01 18:15:00
"FRCH",171.365027197182,2019-05-01 18:30:00
"FRCH",171.365027197182,2019-05-01 18:45:00
"FRCH",175.186911726697,2019-05-01 19:00:00
"FRCH",177.097853991455,2019-05-01 19:15:00
"FRCH",175.186911726697,2019-05-01 19:30:00
"FRCH",173.902090798335,2019-05-01 19:45:00
"FRCH",175.25206823784,2019-05-01 20:00:00
"FRCH",175.813033063093,2019-05-01 20:15:00
"FRCH",170.706327605215,2019-05-01 20:30:00
"FRCH",166.819286564557,2019-05-01 20:45:00
"FRCH",163.623523371438,2019-05-01 21:00:00
"FRCH",166.193165228162,2019-05-01 21:15:00
"FRCH",171.332448941611,2019-05-01 21:30:00
"FRCH",172.584691614402,2019-05-01 21:45:00
"FRCH",168.762807084886,2019-05-01 22:00:00
"FRCH",170.08020626882,2019-05-01 22:15:00
"FRCH",172.649848125544,2019-05-01 22:30:00
"FRCH",176.471732655059,2019-05-01 22:45:00
"FRCH",174.560790390302,2019-05-01 23:00:00
"FRCH",175.186911726697,2019-05-01 23:15:00
"FRCH",170.015049757677,2019-05-01 23:30:00
"FRCH",167.445407900953,2019-05-01 23:45:00
"FRCH",159.73648233078,2019-05-02
"FRCH",158.484239657989,2019-05-02 00:15:00
"FRCH",159.73648233078,2019-05-02 00:30:00
"FRCH",161.71258110668,2019-05-02 00:45:00
"FRCH",164.940922555371,2019-05-02 01:00:00
"FRCH",165.567043891767,2019-05-02 01:15:00
"FRCH",164.9083442998,2019-05-02 01:30:00
"FRCH",165.534465636195,2019-05-02 01:45:00
"FRCH",162.306124187504,2019-05-02 02:00:00
"FRCH",164.249644707833,2019-05-02 02:15:00
"FRCH",162.964823779471,2019-05-02 02:30:00
"FRCH",163.623523371438,2019-05-02 02:45:00
"FRCH",162.371280698647,2019-05-02 03:00:00
"FRCH",161.71258110668,2019-05-02 03:15:00
"FRCH",167.510564412095,2019-05-02 03:30:00
"FRCH",166.193165228162,2019-05-02 03:45:00
"FRCH",170.706327605215,2019-05-02 04:00:00
"FRCH",173.243391206368,2019-05-02 04:15:00
"FRCH",176.471732655059,2019-05-02 04:30:00
"FRCH",178.415253175388,2019-05-02 04:45:00
"FRCH",175.186911726697,2019-05-02 05:00:00
"FRCH",179.073952767355,2019-05-02 05:15:00
"FRCH",177.065275735884,2019-05-02 05:30:00
"FRCH",177.130432247026,2019-05-02 05:45:00
"FRCH",179.041374511784,2019-05-02 06:00:00
"FRCH",175.186911726697,2019-05-02 06:15:00
"FRCH",175.219489982269,2019-05-02 06:30:00
"FRCH",175.813033063093,2019-05-02 06:45:00
"FRCH",175.845611318664,2019-05-02 07:00:00
"FRCH",175.186911726697,2019-05-02 07:15:00
"FRCH",174.593368645873,2019-05-02 07:30:00
"FRCH",175.845611318664,2019-05-02 07:45:00
"FRCH",176.471732655059,2019-05-02 08:00:00
"FRCH",175.186911726697,2019-05-02 08:15:00
"FRCH",174.560790390302,2019-05-02 08:30:00
"FRCH",174.560790390302,2019-05-02 08:45:00
"FRCH",177.756553583422,2019-05-02 09:00:00
"FRCH",175.186911726697,2019-05-02 09:15:00
"FRCH",173.27596946194,2019-05-02 09:30:00
"FRCH",173.27596946194,2019-05-02 09:45:00
"FRCH",172.617269869973,2019-05-02 10:00:00
"FRCH",168.762807084886,2019-05-02 10:15:00
"FRCH",168.762807084886,2019-05-02 10:30:00
"FRCH",169.388928421282,2019-05-02 10:45:00
"FRCH",167.445407900953,2019-05-02 11:00:00
"FRCH",167.477986156524,2019-05-02 11:15:00
"FRCH",164.9083442998,2019-05-02 11:30:00
"FRCH",164.282222963404,2019-05-02 11:45:00
"FRCH",162.997402035042,2019-05-02 12:00:00
"FRCH",164.249644707833,2019-05-02 12:15:00
"FRCH",162.338702443075,2019-05-02 12:30:00
"FRCH",162.338702443075,2019-05-02 12:45:00
"FRCH",165.567043891767,2019-05-02 13:00:00
"FRCH",164.282222963404,2019-05-02 13:15:00
"FRCH",164.282222963404,2019-05-02 13:30:00
"FRCH",168.795385340458,2019-05-02 13:45:00
"FRCH",164.249644707833,2019-05-02 14:00:00
"FRCH",162.964823779471,2019-05-02 14:15:00
"FRCH",157.825540066022,2019-05-02 14:30:00
"FRCH",163.062558546185,2019-05-02 14:45:00
"FRCH",170.047628013249,2019-05-02 15:00:00
"FRCH",169.388928421282,2019-05-02 15:15:00
"FRCH",166.819286564557,2019-05-02 15:30:00
"FRCH",162.964823779471,2019-05-02 15:45:00
"FRCH",171.332448941611,2019-05-02 16:00:00
"FRCH",173.902090798335,2019-05-02 16:15:00
"FRCH",174.528212134731,2019-05-02 16:30:00
"FRCH",177.163010502598,2019-05-02 16:45:00
"FRCH",170.706327605215,2019-05-02 17:00:00
"FRCH",172.617269869973,2019-05-02 17:15:00
"FRCH",168.038950981777,2019-05-02 17:30:00
"FRCH",175.25206823784,2019-05-02 17:45:00
"FRCH",176.471732655059,2019-05-02 18:00:00
"FRCH",175.845611318664,2019-05-02 18:15:00
"FRCH",173.902090798335,2019-05-02 18:30:00
"FRCH",168.762807084886,2019-05-02 18:45:00
"FRCH",170.738905860787,2019-05-02 19:00:00
"FRCH",171.958570278006,2019-05-02 19:15:00
"FRCH",170.673749349644,2019-05-02 19:30:00
"FRCH",170.047628013249,2019-05-02 19:45:00
"FRCH",167.543142667667,2019-05-02 20:00:00
"FRCH",166.819286564557,2019-05-02 20:15:00
"FRCH",166.819286564557,2019-05-02 20:30:00
"FRCH",162.932245523899,2019-05-02 20:45:00
"FRCH",163.590945115866,2019-05-02 21:00:00
"FRCH",164.9083442998,2019-05-02 21:15:00
"FRCH",165.567043891767,2019-05-02 21:30:00
"FRCH",157.03652745177,2019-05-02 21:45:00
"FRCH",161.614846339966,2019-05-02 22:00:00
"FRCH",165.567043891767,2019-05-02 22:15:00
"FRCH",164.875766044228,2019-05-02 22:30:00
"FRCH",160.362603667175,2019-05-02 22:45:00
"FRCH",157.199418729627,2019-05-02 23:00:00
"FRCH",159.077782738813,2019-05-02 23:15:00
"FRCH",160.395181922746,2019-05-02 23:30:00
"FRCH",159.769060586351,2019-05-02 23:45:00
"FRCH",157.134262218484,2019-05-03
"FRCH",161.021303259142,2019-05-03 00:15:00
"FRCH",158.419083146846,2019-05-03 00:30:00
"FRCH",157.166840474055,2019-05-03 00:45:00
"FRCH",158.451661402417,2019-05-03 01:00:00
"FRCH",159.175517505527,2019-05-03 01:15:00
"FRCH",159.769060586351,2019-05-03 01:30:00
"FRCH",158.451661402417,2019-05-03 01:45:00
"FRCH",159.110360994384,2019-05-03 02:00:00
"FRCH",160.395181922746,2019-05-03 02:15:00
"FRCH",161.680002851109,2019-05-03 02:30:00
"FRCH",162.338702443075,2019-05-03 02:45:00
"FRCH",160.362603667175,2019-05-03 03:00:00
"FRCH",161.680002851109,2019-05-03 03:15:00
"FRCH",161.71258110668,2019-05-03 03:30:00
"FRCH",161.647424595537,2019-05-03 03:45:00
"FRCH",162.964823779471,2019-05-03 04:00:00
"FRCH",165.567043891767,2019-05-03 04:15:00
"FRCH",166.851864820129,2019-05-03 04:30:00
"FRCH",168.10410749292,2019-05-03 04:45:00
"FRCH",166.819286564557,2019-05-03 05:00:00
"FRCH",166.160586972591,2019-05-03 05:15:00
"FRCH",166.851864820129,2019-05-03 05:30:00
"FRCH",169.388928421282,2019-05-03 05:45:00
"FRCH",172.617269869973,2019-05-03 06:00:00
"FRCH",169.421506676853,2019-05-03 06:15:00
"FRCH",175.845611318664,2019-05-03 06:30:00
"FRCH",175.186911726697,2019-05-03 06:45:00
"FRCH",175.845611318664,2019-05-03 07:00:00
"FRCH",180.391351951289,2019-05-03 07:15:00
"FRCH",179.041374511784,2019-05-03 07:30:00
"FRCH",179.041374511784,2019-05-03 07:45:00
"FRCH",177.130432247026,2019-05-03 08:00:00
"FRCH",171.958570278006,2019-05-03 08:15:00
"FRCH",171.991148533577,2019-05-03 08:30:00
"FRCH",173.902090798335,2019-05-03 08:45:00
"FRCH",173.934669053906,2019-05-03 09:00:00
"FRCH",173.902090798335,2019-05-03 09:15:00
"FRCH",170.673749349644,2019-05-03 09:30:00
"FRCH",171.991148533577,2019-05-03 09:45:00
"FRCH",170.706327605215,2019-05-03 10:00:00
"FRCH",171.365027197182,2019-05-03 10:15:00
"FRCH",170.706327605215,2019-05-03 10:30:00
"FRCH",169.421506676853,2019-05-03 10:45:00
"FRCH",167.477986156524,2019-05-03 11:00:00
"FRCH",167.477986156524,2019-05-03 11:15:00
"FRCH",167.477986156524,2019-05-03 11:30:00
"FRCH",165.567043891767,2019-05-03 11:45:00
"FRCH",164.249644707833,2019-05-03 12:00:00
"FRCH",166.193165228162,2019-05-03 12:15:00
"FRCH",164.9083442998,2019-05-03 12:30:00
"FRCH",163.623523371438,2019-05-03 12:45:00
"FRCH",162.997402035042,2019-05-03 13:00:00
"FRCH",164.940922555371,2019-05-03 13:15:00
"FRCH",166.225743483733,2019-05-03 13:30:00
"FRCH",166.225743483733,2019-05-03 13:45:00
"FRCH",164.314801218976,2019-05-03 14:00:00
"FRCH",167.510564412095,2019-05-03 14:15:00
"FRCH",171.991148533577,2019-05-03 14:30:00
"FRCH",171.958570278006,2019-05-03 14:45:00
"FRCH",168.234420515205,2019-05-03 15:00:00
"FRCH",177.72397532785,2019-05-03 15:15:00
"FRCH",159.818525394865,2019-05-03 15:30:00
"FRCH",175.878189574235,2019-05-03 15:45:00
"FRCH",193.206982979339,2019-05-03 16:00:00
"FRCH",188.035121010319,2019-05-03 16:15:00
"FRCH",175.845611318664,2019-05-03 16:30:00
"FRCH",182.928415552442,2019-05-03 16:45:00
"FRCH",177.130432247026,2019-05-03 17:00:00
"FRCH",175.186911726697,2019-05-03 17:15:00
"FRCH",173.869512542764,2019-05-03 17:30:00
"FRCH",188.758977113429,2019-05-03 17:45:00
"FRCH",187.441577929495,2019-05-03 18:00:00
"FRCH",188.758977113429,2019-05-03 18:15:00
"FRCH",192.580861642944,2019-05-03 18:30:00
"FRCH",186.124178745562,2019-05-03 18:45:00
"FRCH",190.011219786219,2019-05-03 19:00:00
"FRCH",191.328618970153,2019-05-03 19:15:00
"FRCH",196.370167916888,2019-05-03 19:30:00
"FRCH",195.150503499668,2019-05-03 19:45:00
"FRCH",193.865682571306,2019-05-03 20:00:00
"FRCH",190.604762867044,2019-05-03 20:15:00
"FRCH",188.693820602286,2019-05-03 20:30:00
"FRCH",191.296040714582,2019-05-03 20:45:00
"FRCH",189.978641530648,2019-05-03 21:00:00
"FRCH",187.408999673924,2019-05-03 21:15:00
"FRCH",188.726398857857,2019-05-03 21:30:00
"FRCH",183.554536888837,2019-05-03 21:45:00
"FRCH",185.563213920309,2019-05-03 22:00:00
"FRCH",184.806779561628,2019-05-03 22:15:00
"FRCH",183.554536888837,2019-05-03 22:30:00
"FRCH",184.180658225233,2019-05-03 22:45:00
"FRCH",188.693820602286,2019-05-03 23:00:00
"FRCH",188.067699265891,2019-05-03 23:15:00
"FRCH",186.717721826386,2019-05-03 23:30:00
"FRCH",186.750300081957,2019-05-03 23:45:00
"FRCH",184.180658225233,2019-05-04
"FRCH",185.465479153595,2019-05-04 00:15:00
"FRCH",181.611016368508,2019-05-04 00:30:00
"FRCH",180.326195440146,2019-05-04 00:45:00
"FRCH",182.89583729687,2019-05-04 01:00:00
"FRCH",182.928415552442,2019-05-04 01:15:00
"FRCH",182.928415552442,2019-05-04 01:30:00
"FRCH",182.89583729687,2019-05-04 01:45:00
"FRCH",184.213236480804,2019-05-04 02:00:00
"FRCH",183.554536888837,2019-05-04 02:15:00
"FRCH",182.89583729687,2019-05-04 02:30:00
"FRCH",184.213236480804,2019-05-04 02:45:00
"FRCH",182.89583729687,2019-05-04 03:00:00
"FRCH",184.839357817199,2019-05-04 03:15:00
"FRCH",186.124178745562,2019-05-04 03:30:00
"FRCH",186.782878337528,2019-05-04 03:45:00
"FRCH",188.726398857857,2019-05-04 04:00:00
"FRCH",189.352520194253,2019-05-04 04:15:00
"FRCH",193.206982979339,2019-05-04 04:30:00
"FRCH",193.206982979339,2019-05-04 04:45:00
"FRCH",194.491803907702,2019-05-04 05:00:00
"FRCH",193.865682571306,2019-05-04 05:15:00
"FRCH",197.061445764426,2019-05-04 05:30:00
"FRCH",195.776624836064,2019-05-04 05:45:00
"FRCH",197.720145356393,2019-05-04 06:00:00
"FRCH",197.028867508855,2019-05-04 06:15:00
"FRCH",199.63108762115,2019-05-04 06:30:00
"FRCH",198.346266692788,2019-05-04 06:45:00
"FRCH",197.094024019997,2019-05-04 07:00:00
"FRCH",196.43532442803,2019-05-04 07:15:00
"FRCH",195.809203091635,2019-05-04 07:30:00
"FRCH",194.45922565213,2019-05-04 07:45:00
"FRCH",193.239561234911,2019-05-04 08:00:00
"FRCH",192.580861642944,2019-05-04 08:15:00
"FRCH",188.726398857857,2019-05-04 08:30:00
"FRCH",189.978641530648,2019-05-04 08:45:00
"FRCH",186.750300081957,2019-05-04 09:00:00
"FRCH",184.213236480804,2019-05-04 09:15:00
"FRCH",186.189335256704,2019-05-04 09:30:00
"FRCH",186.750300081957,2019-05-04 09:45:00
"FRCH",179.700074103751,2019-05-04 10:00:00
"FRCH",176.504310910631,2019-05-04 10:15:00
"FRCH",186.189335256704,2019-05-04 10:30:00
"FRCH",189.385098449824,2019-05-04 10:45:00
"FRCH",189.352520194253,2019-05-04 11:00:00
"FRCH",184.213236480804,2019-05-04 11:15:00
"FRCH",182.302294216046,2019-05-04 11:30:00
"FRCH",183.554536888837,2019-05-04 11:45:00
"FRCH",185.498057409166,2019-05-04 12:00:00
"FRCH",177.756553583422,2019-05-04 12:15:00
"FRCH",176.471732655059,2019-05-04 12:30:00
"FRCH",175.878189574235,2019-05-04 12:45:00
"FRCH",177.163010502598,2019-05-04 13:00:00
"FRCH",181.64359462408,2019-05-04 13:15:00
"FRCH",188.100277521462,2019-05-04 13:30:00
"FRCH",188.726398857857,2019-05-04 13:45:00
"FRCH",187.441577929495,2019-05-04 14:00:00
"FRCH",184.871936072771,2019-05-04 14:15:00
"FRCH",186.782878337528,2019-05-04 14:30:00
"FRCH",186.124178745562,2019-05-04 14:45:00
"FRCH",179.700074103751,2019-05-04 15:00:00
"FRCH",179.073952767355,2019-05-04 15:15:00
"FRCH",189.352520194253,2019-05-04 15:30:00
"FRCH",190.011219786219,2019-05-04 15:45:00
"FRCH",190.669919378186,2019-05-04 16:00:00
"FRCH",188.693820602286,2019-05-04 16:15:00
"FRCH",192.7437529208,2019-05-04 16:30:00
"FRCH",193.865682571306,2019-05-04 16:45:00
"FRCH",193.174404723768,2019-05-04 17:00:00
"FRCH",188.661242346715,2019-05-04 17:15:00
"FRCH",188.100277521462,2019-05-04 17:30:00
"FRCH",186.124178745562,2019-05-04 17:45:00
"FRCH",181.017473287684,2019-05-04 18:00:00
"FRCH",184.871936072771,2019-05-04 18:15:00
"FRCH",181.64359462408,2019-05-04 18:30:00
"FRCH",179.700074103751,2019-05-04 18:45:00
"FRCH",176.504310910631,2019-05-04 19:00:00
"FRCH",176.504310910631,2019-05-04 19:15:00
"FRCH",177.756553583422,2019-05-04 19:30:00
"FRCH",175.813033063093,2019-05-04 19:45:00
"FRCH",173.27596946194,2019-05-04 20:00:00
"FRCH",170.706327605215,2019-05-04 20:15:00
"FRCH",172.649848125544,2019-05-04 20:30:00
"FRCH",173.902090798335,2019-05-04 20:45:00
"FRCH",175.219489982269,2019-05-04 21:00:00
"FRCH",172.617269869973,2019-05-04 21:15:00
"FRCH",173.869512542764,2019-05-04 21:30:00
"FRCH",170.112784524391,2019-05-04 21:45:00
"FRCH",170.738905860787,2019-05-04 22:00:00
"FRCH",170.706327605215,2019-05-04 22:15:00
"FRCH",170.673749349644,2019-05-04 22:30:00
"FRCH",168.795385340458,2019-05-04 22:45:00
"FRCH",164.875766044228,2019-05-04 23:00:00
"FRCH",163.623523371438,2019-05-04 23:15:00
"FRCH",166.819286564557,2019-05-04 23:30:00
"FRCH",162.338702443075,2019-05-04 23:45:00
"FRCH",160.427760178318,2019-05-05
"FRCH",158.484239657989,2019-05-05 00:15:00
"FRCH",159.801638841922,2019-05-05 00:30:00
"FRCH",157.858118321593,2019-05-05 00:45:00
"FRCH",157.858118321593,2019-05-05 01:00:00
"FRCH",156.573297393231,2019-05-05 01:15:00
"FRCH",153.971077280935,2019-05-05 01:30:00
"FRCH",154.629776872902,2019-05-05 01:45:00
"FRCH",155.288476464869,2019-05-05 02:00:00
"FRCH",154.629776872902,2019-05-05 02:15:00
"FRCH",154.629776872902,2019-05-05 02:30:00
"FRCH",154.629776872902,2019-05-05 02:45:00
"FRCH",152.718834608145,2019-05-05 03:00:00
"FRCH",152.686256352573,2019-05-05 03:15:00
"FRCH",151.434013679782,2019-05-05 03:30:00
"FRCH",150.742735832244,2019-05-05 03:45:00
"FRCH",151.434013679782,2019-05-05 04:00:00
"FRCH",151.434013679782,2019-05-05 04:15:00
"FRCH",151.434013679782,2019-05-05 04:30:00
