"Site","Day","Q"
"FRCH",2020-08-23,424.989028123618
"FRCH",2020-08-24,420.295265618028
"FRCH",2020-08-25,410.072882971595
"FRCH",2020-08-26,401.018255454435
"FRCH",2020-08-27,396.903897521627
"FRCH",2020-08-28,389.511016102412
"FRCH",2020-08-29,382.631511732755
"FRCH",2020-08-30,377.546862580215
"FRCH",2020-08-31,376.770692578998
"FRCH",2020-09-01,361.932492657474
"FRCH",2020-09-02,365.819043912163
"FRCH",2020-09-03,360.273513838118
"FRCH",2020-09-04,371.947265373488
"FRCH",2020-09-05,367.066030001912
"FRCH",2020-09-06,361.163933239123
"FRCH",2020-09-07,404.397176515388
"FRCH",2020-09-08,384.966897689047
"FRCH",2020-09-09,398.56140707583
"FRCH",2020-09-10,567.85318148038
"FRCH",2020-09-11,492.215544691726
"FRCH",2020-09-12,465.737499758473
"FRCH",2020-09-13,423.224799493526
"FRCH",2020-09-14,398.10881693139
"FRCH",2020-09-15,382.606350948304
"FRCH",2020-09-16,378.1626268048
"FRCH",2020-09-17,375.429350260478
"FRCH",2020-09-18,365.95268782823
"FRCH",2020-09-19,362.784731345705
"FRCH",2020-09-20,364.965157853358
"FRCH",2020-09-21,358.016090812077
"FRCH",2020-09-22,352.118244015418
"FRCH",2020-09-23,351.463231341432
"FRCH",2020-09-24,376.943245599376
"FRCH",2020-09-25,396.872602143502
"FRCH",2020-09-26,376.596683450991
"FRCH",2020-09-27,361.741618864951
"FRCH",2020-09-28,350.929360942846
"FRCH",2020-09-29,338.095113028148
"FRCH",2020-09-30,341.581974201046
"FRCH",2020-10-01,335.479958533387
"FRCH",2020-10-02,334.231237157014
"FRCH",2020-10-03,330.290003106613
"FRCH",2020-10-04,320.788512050636
"FRCH",2020-10-05,319.824005287784
"FRCH",2020-10-06,315.893218190566
"FRCH",2020-10-07,324.175475413069
"FRCH",2020-10-08,319.199851460313
"FRCH",2020-10-09,314.097415570517
"FRCH",2020-10-10,311.218450482263
"FRCH",2020-10-11,307.667597508819
"FRCH",2020-10-12,304.064496259725
"FRCH",2020-10-13,300.063900596592
"FRCH",2020-10-14,NA
"MOOS",2020-06-04,NA
"MOOS",2020-06-05,NA
"MOOS",2020-06-06,NA
"MOOS",2020-06-07,NA
"MOOS",2020-06-08,NA
"MOOS",2020-06-09,NA
"MOOS",2020-06-10,NA
"MOOS",2020-06-11,NA
"MOOS",2020-06-12,NA
"MOOS",2020-06-13,NA
"MOOS",2020-06-14,NA
"MOOS",2020-06-15,NA
"MOOS",2020-06-16,978.596155590975
"MOOS",2020-06-17,899.93220162985
"MOOS",2020-06-18,828.741171440631
"MOOS",2020-06-19,759.827957257751
"MOOS",2020-06-20,941.185980411316
"MOOS",2020-06-21,1641.91811116129
"MOOS",2020-06-22,3599.16104185227
"MOOS",2020-06-23,3389.84156176756
"MOOS",2020-06-24,2886.18775915712
"MOOS",2020-06-25,2526.5577317208
"MOOS",2020-06-26,2157.57684776068
"MOOS",2020-06-27,2027.66540819917
"MOOS",2020-06-28,1731.38228753469
"MOOS",2020-06-29,1742.1757608625
"MOOS",2020-06-30,1818.71375321771
"MOOS",2020-07-01,1786.48012582134
"MOOS",2020-07-02,1614.6028790675
"MOOS",2020-07-03,1480.47157444535
"MOOS",2020-07-04,1413.47678752114
"MOOS",2020-07-05,1328.06206182568
"MOOS",2020-07-06,1236.13109508097
"MOOS",2020-07-07,1266.11390280885
"MOOS",2020-07-08,1336.99447511276
"MOOS",2020-07-09,1223.7094051264
"MOOS",2020-07-10,1199.7771516198
"MOOS",2020-07-11,1096.33899586529
"MOOS",2020-07-12,1035.70184650544
"MOOS",2020-07-13,1102.03353588114
"MOOS",2020-07-14,1118.71558540312
"MOOS",2020-07-15,1063.02214041258
"MOOS",2020-07-16,991.048216425626
"MOOS",2020-07-17,1009.60482415726
"MOOS",2020-07-18,1048.14715825563
"MOOS",2020-07-19,1084.47579265006
"MOOS",2020-07-20,988.15792100425
"MOOS",2020-07-21,1117.64079370235
"MOOS",2020-07-22,1266.38049164514
"MOOS",2020-07-23,1125.15758652326
"MOOS",2020-07-24,946.981756694111
"MOOS",2020-07-25,1038.49090565987
"MOOS",2020-07-26,993.737726584222
"MOOS",2020-07-27,1054.79500645191
"MOOS",2020-07-28,1168.1155091317
"MOOS",2020-07-29,1159.83100795309
"MOOS",2020-07-30,985.767057833152
"MOOS",2020-07-31,958.218982325381
"MOOS",2020-08-01,819.343071325589
"MOOS",2020-08-02,884.448114600095
"MOOS",2020-08-03,1019.92586157265
"MOOS",2020-08-04,1455.40378747782
"MOOS",2020-08-05,1292.73566647404
"MOOS",2020-08-06,959.649788231585
"MOOS",2020-08-07,873.927979193042
"MOOS",2020-08-08,949.021667473121
"MOOS",2020-08-09,917.13224338438
"MOOS",2020-08-10,1057.41533849475
"MOOS",2020-08-11,1192.61806027544
"MOOS",2020-08-12,1168.09526187831
"MOOS",2020-08-13,1265.36981624678
"MOOS",2020-08-14,1165.49180254662
"MOOS",2020-08-15,1070.41913698427
"MOOS",2020-08-16,1029.88413569814
"MOOS",2020-08-17,883.777766449494
"MOOS",2020-08-18,765.713158909683
"MOOS",2020-08-19,785.913168708117
"MOOS",2020-08-20,760.523112957463
"MOOS",2020-08-21,763.857160682296
"MOOS",2020-08-22,721.618015569199
"MOOS",2020-08-23,765.905507816885
"MOOS",2020-08-24,779.751254593192
"MOOS",2020-08-25,663.046086055096
"MOOS",2020-08-26,607.998865901913
"MOOS",2020-08-27,650.639581540572
"MOOS",2020-08-28,660.088299789088
"MOOS",2020-08-29,610.411663597516
"MOOS",2020-08-30,410.837861477706
"MOOS",2020-08-31,249.128110467706
"MOOS",2020-09-01,464.892966214795
"MOOS",2020-09-02,614.103412798901
"MOOS",2020-09-03,618.490317699997
"MOOS",2020-09-04,895.741020178186
"MOOS",2020-09-05,1072.60921489259
"MOOS",2020-09-06,1014.20601249007
"MOOS",2020-09-07,837.260203304337
"MOOS",2020-09-08,995.060547139013
"MOOS",2020-09-09,1072.39324418977
"MOOS",2020-09-10,1614.34810112901
"MOOS",2020-09-11,1480.94738490001
"MOOS",2020-09-12,1291.9949544542
"MOOS",2020-09-13,1162.5761980585
"MOOS",2020-09-14,1016.47876668306
"MOOS",2020-09-15,880.450969326749
"MOOS",2020-09-16,898.02895981122
"MOOS",2020-09-17,602.167656925686
"MOOS",2020-09-18,609.271068323231
"MOOS",2020-09-19,720.259762320975
"MOOS",2020-09-20,745.396727404258
"MOOS",2020-09-21,635.892831988424
"MOOS",2020-09-22,585.200458585137
"MOOS",2020-09-23,442.739096464257
"MOOS",2020-09-24,504.116957843946
"MOOS",2020-09-25,626.685393509469
"MOOS",2020-09-26,668.209135669464
"MOOS",2020-09-27,511.08370028111
"MOOS",2020-09-28,593.98270474291
"MOOS",2020-09-29,837.437366771497
"MOOS",2020-09-30,616.232748947049
"MOOS",2020-10-01,660.373448607659
"MOOS",2020-10-02,480.712820196595
"MOOS",2020-10-03,468.925544181572
"MOOS",2020-10-04,511.85647045215
"MOOS",2020-10-05,512.787844108075
"MOOS",2020-10-06,724.2653439499
"MOOS",2020-10-07,675.661812187981
"MOOS",2020-10-08,460.144985294916
"MOOS",2020-10-09,365.249483199733
"MOOS",2020-10-10,349.51905458707
"MOOS",2020-10-11,485.46248838759
"MOOS",2020-10-12,585.691454479837
"MOOS",2020-10-13,659.16198794651
"MOOS",2020-10-14,NA
"POKE",2020-06-04,NA
"POKE",2020-06-05,619.892286823893
"POKE",2020-06-06,596.738277824674
"POKE",2020-06-07,570.961588044766
"POKE",2020-06-08,541.039195260322
"POKE",2020-06-09,544.507067449083
"POKE",2020-06-10,533.691495144701
"POKE",2020-06-11,486.307622036445
"POKE",2020-06-12,482.398230461385
"POKE",2020-06-13,500.644544149001
"POKE",2020-06-14,477.525315498578
"POKE",2020-06-15,468.079930708927
"POKE",2020-06-16,484.385786501861
"POKE",2020-06-17,451.181227453872
"POKE",2020-06-18,426.222128261835
"POKE",2020-06-19,627.536047856094
"POKE",2020-06-20,972.227906829817
"POKE",2020-06-21,1127.65296659888
"POKE",2020-06-22,987.727630944924
"POKE",2020-06-23,863.889138274516
"POKE",2020-06-24,1027.83427304973
"POKE",2020-06-25,895.541742418423
"POKE",2020-06-26,791.020118868149
"POKE",2020-06-27,725.084717437819
"POKE",2020-06-28,676.253961033416
"POKE",2020-06-29,718.33007300667
"POKE",2020-06-30,693.832537441111
"POKE",2020-07-01,655.094307579743
"POKE",2020-07-02,626.248388639221
"POKE",2020-07-03,601.701161024234
"POKE",2020-07-04,646.782167422873
"POKE",2020-07-05,706.510676282655
"POKE",2020-07-06,627.232133635673
"POKE",2020-07-07,588.491879184824
"POKE",2020-07-08,557.922800345952
"POKE",2020-07-09,566.762849809233
"POKE",2020-07-10,604.853119672952
"POKE",2020-07-11,552.760381696788
"POKE",2020-07-12,530.694966346912
"POKE",2020-07-13,629.452725414397
"POKE",2020-07-14,632.119867737635
"POKE",2020-07-15,585.694119446083
"POKE",2020-07-16,577.81702990416
"POKE",2020-07-17,609.886564115487
"POKE",2020-07-18,663.488796974616
"POKE",2020-07-19,774.881215428015
"POKE",2020-07-20,683.230149651192
"POKE",2020-07-21,717.848845766948
"POKE",2020-07-22,754.065444178084
"POKE",2020-07-23,715.218940959062
"POKE",2020-07-24,727.953008265549
"POKE",2020-07-25,796.186335859501
"POKE",2020-07-26,726.596597829324
"POKE",2020-07-27,760.626862536412
"POKE",2020-07-28,836.568681784522
"POKE",2020-07-29,781.60302745541
"POKE",2020-07-30,726.290706113285
"POKE",2020-07-31,667.170180609475
"POKE",2020-08-01,632.672882477521
"POKE",2020-08-02,760.298566950295
"POKE",2020-08-03,1500.09539910982
"POKE",2020-08-04,1528.29875905749
"POKE",2020-08-05,1123.65685194747
"POKE",2020-08-06,1004.08430344781
"POKE",2020-08-07,952.657317135927
"POKE",2020-08-08,908.316132133522
"POKE",2020-08-09,885.685517612428
"POKE",2020-08-10,855.906777991332
"POKE",2020-08-11,839.221822997535
"POKE",2020-08-12,858.332797817496
"POKE",2020-08-13,840.908260019138
"POKE",2020-08-14,795.726449052481
"POKE",2020-08-15,777.933805464243
"POKE",2020-08-16,768.357517196717
"POKE",2020-08-17,755.404256782812
"POKE",2020-08-18,721.863078197881
"POKE",2020-08-19,687.967903411806
"POKE",2020-08-20,679.642461798599
"POKE",2020-08-21,663.384076658375
"POKE",2020-08-22,646.11730231194
"POKE",2020-08-23,633.613104284651
"POKE",2020-08-24,676.059059110144
"POKE",2020-08-25,697.903680962248
"POKE",2020-08-26,721.363530092964
"POKE",2020-08-27,737.980549301082
"POKE",2020-08-28,775.211524888334
"POKE",2020-08-29,714.468396739091
"POKE",2020-08-30,681.080564206788
"POKE",2020-08-31,664.7447050914
"POKE",2020-09-01,630.862013248227
"POKE",2020-09-02,748.871051915693
"POKE",2020-09-03,694.514437401656
"POKE",2020-09-04,716.546686976208
"POKE",2020-09-05,710.542982005751
"POKE",2020-09-06,673.891029977418
"POKE",2020-09-07,782.118873473531
"POKE",2020-09-08,873.825800159886
"POKE",2020-09-09,879.044059310867
"POKE",2020-09-10,1008.49378890062
"POKE",2020-09-11,885.310756086659
"POKE",2020-09-12,860.21291336961
"POKE",2020-09-13,845.059692532529
"POKE",2020-09-14,791.264949537101
"POKE",2020-09-15,686.472840278125
"POKE",2020-09-16,675.659941170908
"POKE",2020-09-17,661.446571098792
"POKE",2020-09-18,656.659785107454
"POKE",2020-09-19,647.854946632031
"POKE",2020-09-20,643.913201678149
"POKE",2020-09-21,629.71817255594
"POKE",2020-09-22,620.978871746957
"POKE",2020-09-23,613.517385710609
"POKE",2020-09-24,627.641991888098
"POKE",2020-09-25,632.284190422868
"POKE",2020-09-26,617.809353152673
"POKE",2020-09-27,608.102154967339
"POKE",2020-09-28,599.007502275459
"POKE",2020-09-29,579.984408964453
"POKE",2020-09-30,568.104541184384
"POKE",2020-10-01,566.124690952799
"POKE",2020-10-02,563.340827970855
"POKE",2020-10-03,559.959784568952
"POKE",2020-10-04,552.501752464941
"POKE",2020-10-05,546.826145681194
"POKE",2020-10-06,541.59862612158
"POKE",2020-10-07,540.527927684795
"POKE",2020-10-08,538.014817477126
"POKE",2020-10-09,NA
"POKE",2020-10-10,NA
"POKE",2020-10-11,NA
"POKE",2020-10-12,NA
"POKE",2020-10-13,NA
"POKE",2020-10-14,NA
"STRT",2020-06-04,NA
"STRT",2020-06-05,NA
"STRT",2020-06-06,NA
"STRT",2020-06-07,NA
"STRT",2020-06-08,NA
"STRT",2020-06-09,NA
"STRT",2020-06-10,NA
"STRT",2020-06-11,NA
"STRT",2020-06-12,NA
"STRT",2020-06-13,NA
"STRT",2020-06-14,NA
"STRT",2020-06-15,NA
"STRT",2020-06-16,NA
"STRT",2020-06-17,NA
"STRT",2020-06-18,1023.66081235817
"STRT",2020-06-19,1294.86302851642
"STRT",2020-06-20,2500.605601918
"STRT",2020-06-21,7638.04278213954
"STRT",2020-06-22,12276.597073481
"STRT",2020-06-23,14220.5324510345
"STRT",2020-06-24,14332.1567317236
"STRT",2020-06-25,11078.6913279653
"STRT",2020-06-26,7915.62479300562
"STRT",2020-06-27,6391.10418368457
"STRT",2020-06-28,5462.06514395207
"STRT",2020-06-29,4864.70677901423
"STRT",2020-06-30,4340.46367199212
"STRT",2020-07-01,3875.76493193781
"STRT",2020-07-02,3348.24763045134
"STRT",2020-07-03,3037.34929032455
"STRT",2020-07-04,2644.4038671967
"STRT",2020-07-05,2456.67266539604
"STRT",2020-07-06,2264.68957864268
"STRT",2020-07-07,2231.59950755036
"STRT",2020-07-08,1858.5587334901
"STRT",2020-07-09,1787.62201204396
"STRT",2020-07-10,2315.7420398707
"STRT",2020-07-11,1880.72460360645
"STRT",2020-07-12,1590.24343788485
"STRT",2020-07-13,1494.0822637409
"STRT",2020-07-14,1586.39321527736
"STRT",2020-07-15,1257.89053142519
"STRT",2020-07-16,1187.79581859084
"STRT",2020-07-17,1172.31121390354
"STRT",2020-07-18,1236.95335672397
"STRT",2020-07-19,1325.61915916795
"STRT",2020-07-20,1054.81536528084
"STRT",2020-07-21,1417.71671205404
"STRT",2020-07-22,2111.83170627335
"STRT",2020-07-23,1882.15256140723
"STRT",2020-07-24,1727.99627676552
"STRT",2020-07-25,1641.60427177216
"STRT",2020-07-26,1455.1101069996
"STRT",2020-07-27,1435.67741362904
"STRT",2020-07-28,1751.47162330875
"STRT",2020-07-29,1561.16133036136
"STRT",2020-07-30,1475.88565395781
"STRT",2020-07-31,1188.53040867757
"STRT",2020-08-01,1128.93834760335
"STRT",2020-08-02,2254.82494373604
"STRT",2020-08-03,2398.04414280086
"STRT",2020-08-04,3542.37828049833
"STRT",2020-08-05,3053.50147832159
"STRT",2020-08-06,2372.02875160434
"STRT",2020-08-07,1851.84258751404
"STRT",2020-08-08,1561.99560167881
"STRT",2020-08-09,1526.29774330312
"STRT",2020-08-10,2097.24735484711
"STRT",2020-08-11,2259.54877944553
"STRT",2020-08-12,2130.45885018358
"STRT",2020-08-13,2332.64100835825
"STRT",2020-08-14,1924.71047463832
"STRT",2020-08-15,1651.87739370521
"STRT",2020-08-16,1429.92444980581
"STRT",2020-08-17,1335.10568731693
"STRT",2020-08-18,1197.68605572431
"STRT",2020-08-19,990.306038086028
"STRT",2020-08-20,1099.62302633338
"STRT",2020-08-21,1922.14048457452
"STRT",2020-08-22,1647.07133686238
"STRT",2020-08-23,1483.60214311671
"STRT",2020-08-24,1489.57055296258
"STRT",2020-08-25,1334.78968005435
"STRT",2020-08-26,1254.33094715507
"STRT",2020-08-27,1152.83996448101
"STRT",2020-08-28,1079.73240816324
"STRT",2020-08-29,1638.42114002478
"STRT",2020-08-30,1423.59158699325
"STRT",2020-08-31,1263.42480759021
"STRT",2020-09-01,872.343537594831
"STRT",2020-09-02,925.54667148456
"STRT",2020-09-03,942.912171205933
"STRT",2020-09-04,2721.68694585732
"STRT",2020-09-05,2401.20090395982
"STRT",2020-09-06,1979.45096861026
"STRT",2020-09-07,2119.77227322787
"STRT",2020-09-08,1932.76744952272
"STRT",2020-09-09,1964.29808761619
"STRT",2020-09-10,4244.8518070139
"STRT",2020-09-11,3413.98496625922
"STRT",2020-09-12,2819.55047953048
"STRT",2020-09-13,2393.4390455097
"STRT",2020-09-14,2133.82825629162
"STRT",2020-09-15,1965.5116172793
"STRT",2020-09-16,1801.46063672144
"STRT",2020-09-17,1924.61252132976
"STRT",2020-09-18,1644.40676226194
"STRT",2020-09-19,1562.61529656022
"STRT",2020-09-20,1464.29148114554
"STRT",2020-09-21,1361.58036133296
"STRT",2020-09-22,1280.88877340334
"STRT",2020-09-23,1261.93751723301
"STRT",2020-09-24,1334.62660568805
"STRT",2020-09-25,1457.92047575194
"STRT",2020-09-26,1302.87194114449
"STRT",2020-09-27,1188.66965109766
"STRT",2020-09-28,953.374911284109
"STRT",2020-09-29,863.001313852487
"STRT",2020-09-30,1067.39043432974
"STRT",2020-10-01,935.972125660334
"STRT",2020-10-02,955.723477888951
"STRT",2020-10-03,794.74790327824
"STRT",2020-10-04,549.528765255153
"STRT",2020-10-05,397.202446407237
"STRT",2020-10-06,293.170382166998
"STRT",2020-10-07,452.155048290617
"STRT",2020-10-08,NA
"STRT",2020-10-09,NA
"STRT",2020-10-10,NA
"STRT",2020-10-11,NA
"STRT",2020-10-12,NA
"STRT",2020-10-13,NA
"STRT",2020-10-14,NA
"VAUL",2020-06-04,NA
"VAUL",2020-06-05,NA
"VAUL",2020-06-06,50.6265640360565
"VAUL",2020-06-07,46.1061364269516
"VAUL",2020-06-08,46.2599792886681
"VAUL",2020-06-09,45.5942133724313
"VAUL",2020-06-10,48.6919069118329
"VAUL",2020-06-11,42.4148045956263
"VAUL",2020-06-12,35.2726691374507
"VAUL",2020-06-13,36.1730088056567
"VAUL",2020-06-14,45.0953774826767
"VAUL",2020-06-15,199.561233861869
"VAUL",2020-06-16,335.568047699268
"VAUL",2020-06-17,168.807639114444
"VAUL",2020-06-18,107.041149251906
"VAUL",2020-06-19,215.897348856059
"VAUL",2020-06-20,611.184459493506
"VAUL",2020-06-21,858.545532684363
"VAUL",2020-06-22,667.049027516719
"VAUL",2020-06-23,506.406951673485
"VAUL",2020-06-24,728.068289514798
"VAUL",2020-06-25,486.777311058003
"VAUL",2020-06-26,295.960977721568
"VAUL",2020-06-27,208.205475140648
"VAUL",2020-06-28,161.363909543508
"VAUL",2020-06-29,155.056676575433
"VAUL",2020-06-30,147.908883726197
"VAUL",2020-07-01,131.460501228249
"VAUL",2020-07-02,110.043529220452
"VAUL",2020-07-03,93.3607455596679
"VAUL",2020-07-04,80.0130597342817
"VAUL",2020-07-05,71.8517100715257
"VAUL",2020-07-06,63.5053348142124
"VAUL",2020-07-07,58.6168077888173
"VAUL",2020-07-08,55.8246995731647
"VAUL",2020-07-09,62.042742459541
"VAUL",2020-07-10,200.273932558199
"VAUL",2020-07-11,162.503445220586
"VAUL",2020-07-12,111.763028111129
"VAUL",2020-07-13,131.837179899113
"VAUL",2020-07-14,275.644000046092
"VAUL",2020-07-15,223.280748676274
"VAUL",2020-07-16,178.779949596941
"VAUL",2020-07-17,172.864394269116
"VAUL",2020-07-18,163.50426481587
"VAUL",2020-07-19,156.974261351277
"VAUL",2020-07-20,136.835817750833
"VAUL",2020-07-21,126.45523173474
"VAUL",2020-07-22,119.847628713742
"VAUL",2020-07-23,113.740288821788
"VAUL",2020-07-24,116.676549444931
"VAUL",2020-07-25,113.277549754834
"VAUL",2020-07-26,102.075117485585
"VAUL",2020-07-27,107.194336201968
"VAUL",2020-07-28,123.971787094183
"VAUL",2020-07-29,120.957939530025
"VAUL",2020-07-30,104.590811118787
"VAUL",2020-07-31,89.7319995937306
"VAUL",2020-08-01,81.7646437099305
"VAUL",2020-08-02,528.972589026935
"VAUL",2020-08-03,1479.55444076276
"VAUL",2020-08-04,949.307783781684
"VAUL",2020-08-05,456.203160367847
"VAUL",2020-08-06,303.470646754326
"VAUL",2020-08-07,241.638035100057
"VAUL",2020-08-08,248.471375648478
"VAUL",2020-08-09,299.827636682338
"VAUL",2020-08-10,292.689252444986
"VAUL",2020-08-11,240.958561080159
"VAUL",2020-08-12,248.523752558702
"VAUL",2020-08-13,264.96008681285
"VAUL",2020-08-14,206.709217584284
"VAUL",2020-08-15,170.245434084835
"VAUL",2020-08-16,145.445207728486
"VAUL",2020-08-17,127.30284305877
"VAUL",2020-08-18,112.785713860249
"VAUL",2020-08-19,104.043714067916
"VAUL",2020-08-20,98.2664091702734
"VAUL",2020-08-21,93.0980843478102
"VAUL",2020-08-22,87.2399075134295
"VAUL",2020-08-23,85.8586550407341
"VAUL",2020-08-24,110.623497829604
"VAUL",2020-08-25,134.932798760479
"VAUL",2020-08-26,209.485846797546
"VAUL",2020-08-27,185.140671924996
"VAUL",2020-08-28,435.736338334657
"VAUL",2020-08-29,315.727993795944
"VAUL",2020-08-30,242.327057637028
"VAUL",2020-08-31,199.556609209521
"VAUL",2020-09-01,172.740761466186
"VAUL",2020-09-02,231.509330366441
"VAUL",2020-09-03,279.004176965955
"VAUL",2020-09-04,1209.9555494112
"VAUL",2020-09-05,554.307401293751
"VAUL",2020-09-06,377.041517081393
"VAUL",2020-09-07,397.485832001057
"VAUL",2020-09-08,380.743767180622
"VAUL",2020-09-09,365.929509019643
"VAUL",2020-09-10,380.788481975919
"VAUL",2020-09-11,327.840139451
"VAUL",2020-09-12,281.519977945179
"VAUL",2020-09-13,244.255524630631
"VAUL",2020-09-14,218.178068791609
"VAUL",2020-09-15,196.411623239681
"VAUL",2020-09-16,192.846153540944
"VAUL",2020-09-17,180.722547738756
"VAUL",2020-09-18,172.899975062748
"VAUL",2020-09-19,165.946544809868
"VAUL",2020-09-20,161.752707674448
"VAUL",2020-09-21,155.690363078092
"VAUL",2020-09-22,148.689233217453
"VAUL",2020-09-23,148.988707075696
"VAUL",2020-09-24,160.884066761981
"VAUL",2020-09-25,172.962550046524
"VAUL",2020-09-26,169.659410866483
"VAUL",2020-09-27,157.793897231262
"VAUL",2020-09-28,148.189246421144
"VAUL",2020-09-29,136.180702930011
"VAUL",2020-09-30,131.673452451548
"VAUL",2020-10-01,127.496352145162
"VAUL",2020-10-02,123.797478656052
"VAUL",2020-10-03,120.189403407152
"VAUL",2020-10-04,114.349629267898
"VAUL",2020-10-05,NA
"VAUL",2020-10-06,NA
"VAUL",2020-10-07,NA
"VAUL",2020-10-08,NA
"VAUL",2020-10-09,NA
"VAUL",2020-10-10,NA
"VAUL",2020-10-11,NA
"VAUL",2020-10-12,NA
"VAUL",2020-10-13,NA
"VAUL",2020-10-14,NA
