"Site","DateTime","Q"
"FRCH",2021-08-11 16:00:00,329.920419863639
"FRCH",2021-08-11 16:15:00,328.070215750995
"FRCH",2021-08-11 16:30:00,326.851637712534
"FRCH",2021-08-11 16:45:00,329.89114905515
"FRCH",2021-08-11 17:00:00,329.920419863653
"FRCH",2021-08-11 17:15:00,330.008232289139
"FRCH",2021-08-11 17:30:00,330.830886515716
"FRCH",2021-08-11 17:45:00,330.639858363337
"FRCH",2021-08-11 18:00:00,328.011674134003
"FRCH",2021-08-11 18:15:00,327.982403325514
"FRCH",2021-08-11 18:30:00,327.571076212208
"FRCH",2021-08-11 18:45:00,326.161470021349
"FRCH",2021-08-11 19:00:00,325.603788865599
"FRCH",2021-08-11 19:15:00,325.03070440836
"FRCH",2021-08-11 19:30:00,325.221732560768
"FRCH",2021-08-11 19:45:00,325.72087209954
"FRCH",2021-08-11 20:00:00,325.603788865585
"FRCH",2021-08-11 20:15:00,324.972162791382
"FRCH",2021-08-11 20:30:00,323.944612905315
"FRCH",2021-08-11 20:45:00,323.533285792015
"FRCH",2021-08-11 21:00:00,322.622819139928
"FRCH",2021-08-11 21:15:00,320.684802601788
"FRCH",2021-08-11 21:30:00,318.364729758823
"FRCH",2021-08-11 21:45:00,319.084168258516
"FRCH",2021-08-11 22:00:00,319.084168258511
"FRCH",2021-08-11 22:15:00,317.454263106765
"FRCH",2021-08-11 22:30:00,316.984394376457
"FRCH",2021-08-11 22:45:00,316.76409541556
"FRCH",2021-08-11 23:00:00,315.075648646816
"FRCH",2021-08-11 23:15:00,313.724584072945
"FRCH",2021-08-11 23:30:00,312.535276842963
"FRCH",2021-08-11 23:45:00,311.316698804507
"FRCH",2021-08-12 00:00:00,311.067129035112
"FRCH",2021-08-12 00:15:00,310.406232152406
"FRCH",2021-08-12 00:30:00,308.335729078836
"FRCH",2021-08-12 00:45:00,308.277187461868
"FRCH",2021-08-12 01:00:00,308.277187461863
"FRCH",2021-08-12 01:15:00,305.986385427425
"FRCH",2021-08-12 01:30:00,305.487245888638
"FRCH",2021-08-12 01:45:00,303.915882353875
"FRCH",2021-08-12 02:00:00,302.917603276296
"FRCH",2021-08-12 02:15:00,303.666312584469
"FRCH",2021-08-12 02:30:00,301.008857546646
"FRCH",2021-08-12 02:45:00,300.75928777725
"FRCH",2021-08-12 03:00:00,302.418463737515
"FRCH",2021-08-12 03:15:00,300.759287777245
"FRCH",2021-08-12 03:30:00,300.069120086065
"FRCH",2021-08-12 03:45:00,299.070841008511
"FRCH",2021-08-12 04:00:00,298.218915973392
"FRCH",2021-08-12 04:15:00,297.499477473718
"FRCH",2021-08-12 04:30:00,297.969346204026
"FRCH",2021-08-12 04:45:00,295.179404630787
"FRCH",2021-08-12 05:00:00,295.649273361079
"FRCH",2021-08-12 05:15:00,293.99009740081
"FRCH",2021-08-12 05:30:00,292.830060979332
"FRCH",2021-08-12 05:45:00,293.799069248412
"FRCH",2021-08-12 06:00:00,292.609762018435
"FRCH",2021-08-12 06:15:00,290.172605941518
"FRCH",2021-08-12 06:30:00,290.921315249681
"FRCH",2021-08-12 06:45:00,289.84909125368
"FRCH",2021-08-12 07:00:00,290.010848597589
"FRCH",2021-08-12 07:15:00,288.630513215239
"FRCH",2021-08-12 07:30:00,288.380943445843
"FRCH",2021-08-12 07:45:00,288.131373676447
"FRCH",2021-08-12 08:00:00,286.971337254974
"FRCH",2021-08-12 08:15:00,286.751038294077
"FRCH",2021-08-12 08:30:00,286.751038294077
"FRCH",2021-08-12 08:45:00,285.532460255611
"FRCH",2021-08-12 09:00:00,286.310440372278
"FRCH",2021-08-12 09:15:00,284.372423834138
"FRCH",2021-08-12 09:30:00,286.53073933318
"FRCH",2021-08-12 09:45:00,283.432686373553
"FRCH",2021-08-12 10:00:00,285.03332071683
"FRCH",2021-08-12 10:15:00,283.183116604167
"FRCH",2021-08-12 10:30:00,285.03332071683
"FRCH",2021-08-12 10:45:00,284.842292564426
"FRCH",2021-08-12 11:00:00,284.534181178053
"FRCH",2021-08-12 11:15:00,285.312161294705
"FRCH",2021-08-12 11:30:00,288.380943445843
"FRCH",2021-08-12 11:45:00,288.380943445843
"FRCH",2021-08-12 12:00:00,288.571971598232
"FRCH",2021-08-12 12:15:00,288.160644484956
"FRCH",2021-08-12 12:30:00,287.22090702436
"FRCH",2021-08-12 12:45:00,287.411935176763
"FRCH",2021-08-12 13:00:00,288.07283205945
"FRCH",2021-08-12 13:15:00,287.602963329172
"FRCH",2021-08-12 13:30:00,287.411935176768
"FRCH",2021-08-12 13:45:00,287.632234137665
"FRCH",2021-08-12 14:00:00,287.441205985267
"FRCH",2021-08-12 14:15:00,288.102102867953
"FRCH",2021-08-12 14:30:00,286.780309102556
"FRCH",2021-08-12 14:45:00,285.752759216504
"FRCH",2021-08-12 15:00:00,287.133094598884
"FRCH",2021-08-12 15:15:00,289.349951714903
"FRCH",2021-08-12 15:30:00,289.349951714903
"FRCH",2021-08-12 15:45:00,288.351672637349
"FRCH",2021-08-12 16:00:00,288.131373676452
"FRCH",2021-08-12 16:15:00,288.571971598241
"FRCH",2021-08-12 16:30:00,287.411935176763
"FRCH",2021-08-12 16:45:00,286.971337254974
"FRCH",2021-08-12 17:00:00,287.720046563142
"FRCH",2021-08-12 17:15:00,286.942066446475
"FRCH",2021-08-12 17:30:00,285.973058177401
"FRCH",2021-08-12 17:45:00,284.900834181399
"FRCH",2021-08-12 18:00:00,284.651264412008
"FRCH",2021-08-12 18:15:00,286.501468524681
"FRCH",2021-08-12 18:30:00,284.871563372915
"FRCH",2021-08-12 18:45:00,285.5617310641
"FRCH",2021-08-12 19:00:00,286.589280950153
"FRCH",2021-08-12 19:15:00,287.690775754663
"FRCH",2021-08-12 19:30:00,286.002328985899
"FRCH",2021-08-12 19:45:00,288.380943445853
"FRCH",2021-08-12 20:00:00,286.501468524681
"FRCH",2021-08-12 20:15:00,287.499747602255
"FRCH",2021-08-12 20:30:00,286.780309102576
"FRCH",2021-08-12 20:45:00,287.029878871962
"FRCH",2021-08-12 21:00:00,287.000608063463
"FRCH",2021-08-12 21:15:00,286.339711180777
"FRCH",2021-08-12 21:30:00,286.281169563779
"FRCH",2021-08-12 21:45:00,287.250177832868
"FRCH",2021-08-12 22:00:00,286.28116956377
"FRCH",2021-08-12 22:15:00,284.930104989898
"FRCH",2021-08-12 22:30:00,285.811300833496
"FRCH",2021-08-12 22:45:00,285.591001872599
"FRCH",2021-08-12 23:00:00,284.372423834124
"FRCH",2021-08-12 23:15:00,285.341432103194
"FRCH",2021-08-12 23:30:00,285.42924452868
"FRCH",2021-08-12 23:45:00,284.709806029001
"FRCH",2021-08-13 00:00:00,284.680535220493
"FRCH",2021-08-13 00:15:00,285.179674759289
"FRCH",2021-08-13 00:30:00,285.399973720186
"FRCH",2021-08-13 00:45:00,284.18139568173
"FRCH",2021-08-13 01:00:00,285.312161294709
"FRCH",2021-08-13 01:15:00,285.678814298076
"FRCH",2021-08-13 01:30:00,285.179674759284
"FRCH",2021-08-13 01:45:00,284.460236259605
"FRCH",2021-08-13 02:00:00,284.401694642622
"FRCH",2021-08-13 02:15:00,283.961096720833
"FRCH",2021-08-13 02:30:00,282.522219721475
"FRCH",2021-08-13 02:45:00,284.152124873236
"FRCH",2021-08-13 03:00:00,285.620272681083
"FRCH",2021-08-13 03:15:00,283.990367529312
"FRCH",2021-08-13 03:30:00,282.27264995208
"FRCH",2021-08-13 03:45:00,282.434407295999
"FRCH",2021-08-13 04:00:00,284.122854064747
"FRCH",2021-08-13 04:15:00,283.212387412665
"FRCH",2021-08-13 04:30:00,282.331191569077
"FRCH",2021-08-13 04:45:00,283.241658221154
"FRCH",2021-08-13 05:00:00,283.183116604171
"FRCH",2021-08-13 05:15:00,282.962817643279
"FRCH",2021-08-13 05:30:00,284.563451986542
"FRCH",2021-08-13 05:45:00,284.122854064747
"FRCH",2021-08-13 06:00:00,282.551490529964
"FRCH",2021-08-13 06:15:00,284.651264412013
"FRCH",2021-08-13 06:30:00,284.871563372915
"FRCH",2021-08-13 06:45:00,282.492948912986
"FRCH",2021-08-13 07:00:00,282.962817643269
"FRCH",2021-08-13 07:15:00,282.771789490861
"FRCH",2021-08-13 07:30:00,281.802781221806
"FRCH",2021-08-13 07:45:00,282.023080182693
"FRCH",2021-08-13 08:00:00,282.742518682372
"FRCH",2021-08-13 08:15:00,282.962817643269
"FRCH",2021-08-13 08:30:00,283.021359260257
"FRCH",2021-08-13 08:45:00,282.992088451758
"FRCH",2021-08-13 09:00:00,282.492948912986
"FRCH",2021-08-13 09:15:00,282.771789490861
"FRCH",2021-08-13 09:30:00,283.241658221154
"FRCH",2021-08-13 09:45:00,283.050630068751
"FRCH",2021-08-13 10:00:00,284.930104989888
"FRCH",2021-08-13 10:15:00,283.079900877235
"FRCH",2021-08-13 10:30:00,285.591001872589
"FRCH",2021-08-13 10:45:00,288.439485062821
"FRCH",2021-08-13 11:00:00,286.560010141674
"FRCH",2021-08-13 11:15:00,286.090141411371
"FRCH",2021-08-13 11:30:00,285.591001872599
"FRCH",2021-08-13 11:45:00,285.840571641985
"FRCH",2021-08-13 12:00:00,285.370702911697
"FRCH",2021-08-13 12:15:00,287.088420488944
"FRCH",2021-08-13 12:30:00,285.341432103194
"FRCH",2021-08-13 12:45:00,287.250177832854
"FRCH",2021-08-13 13:00:00,286.560010141679
"FRCH",2021-08-13 13:15:00,286.281169563784
"FRCH",2021-08-13 13:30:00,287.881803907056
"FRCH",2021-08-13 13:45:00,287.441205985262
"FRCH",2021-08-13 14:00:00,288.938624601603
"FRCH",2021-08-13 14:15:00,289.849091253694
"FRCH",2021-08-13 14:30:00,288.792270559134
"FRCH",2021-08-13 14:45:00,290.318959983973
"FRCH",2021-08-13 15:00:00,286.53073933318
"FRCH",2021-08-13 15:15:00,287.059149680446
"FRCH",2021-08-13 15:30:00,287.029878871971
"FRCH",2021-08-13 15:45:00,286.090141411381
"FRCH",2021-08-13 16:00:00,285.782030025002
"FRCH",2021-08-13 16:15:00,285.341432103213
"FRCH",2021-08-13 16:30:00,287.720046563161
"FRCH",2021-08-13 16:45:00,287.470476793761
"FRCH",2021-08-13 17:00:00,288.909353793114
"FRCH",2021-08-13 17:15:00,288.909353793123
"FRCH",2021-08-13 17:30:00,289.467034948873
"FRCH",2021-08-13 17:45:00,286.442926907684
"FRCH",2021-08-13 18:00:00,287.22090702437
"FRCH",2021-08-13 18:15:00,288.630513215224
"FRCH",2021-08-13 18:30:00,287.720046563161
"FRCH",2021-08-13 18:45:00,284.930104989898
"FRCH",2021-08-13 19:00:00,286.368981989261
"FRCH",2021-08-13 19:15:00,289.217465179487
"FRCH",2021-08-13 19:30:00,287.940345524039
"FRCH",2021-08-13 19:45:00,286.751038294077
"FRCH",2021-08-13 20:00:00,287.279448641367
"FRCH",2021-08-13 20:15:00,284.930104989903
"FRCH",2021-08-13 20:30:00,286.36898198927
"FRCH",2021-08-13 20:45:00,284.959375798387
"FRCH",2021-08-13 21:00:00,285.179674759284
"FRCH",2021-08-13 21:15:00,287.367261066824
"FRCH",2021-08-13 21:30:00,284.709806028996
"FRCH",2021-08-13 21:45:00,284.518777876602
"FRCH",2021-08-13 22:00:00,283.549769607528
"FRCH",2021-08-13 22:15:00,284.29847891571
"FRCH",2021-08-13 22:30:00,282.610032146957
"FRCH",2021-08-13 22:45:00,283.579040416031
"FRCH",2021-08-13 23:00:00,281.94913526427
"FRCH",2021-08-13 23:15:00,280.260688495531
"FRCH",2021-08-13 23:30:00,280.701286417321
"FRCH",2021-08-13 23:45:00,279.599791612825
"FRCH",2021-08-14 00:00:00,280.040389534629
"FRCH",2021-08-14 00:15:00,279.408763460422
"FRCH",2021-08-14 00:30:00,280.289959304015
"FRCH",2021-08-14 00:45:00,279.042110457056
"FRCH",2021-08-14 01:00:00,278.410484382854
"FRCH",2021-08-14 01:15:00,279.042110457056
"FRCH",2021-08-14 01:30:00,277.969886461055
"FRCH",2021-08-14 01:45:00,278.351942765866
"FRCH",2021-08-14 02:00:00,278.160914613472
"FRCH",2021-08-14 02:15:00,278.381213574369
"FRCH",2021-08-14 02:30:00,275.092132462329
"FRCH",2021-08-14 02:45:00,275.78230015351
"FRCH",2021-08-14 03:00:00,275.973328305918
"FRCH",2021-08-14 03:15:00,275.253889806244
"FRCH",2021-08-14 03:30:00,276.31071050079
"FRCH",2021-08-14 03:45:00,277.470746922273
"FRCH",2021-08-14 04:00:00,274.210936618755
"FRCH",2021-08-14 04:15:00,273.241928349676
"FRCH",2021-08-14 04:30:00,272.272920080621
"FRCH",2021-08-14 04:45:00,271.333182620025
"FRCH",2021-08-14 05:00:00,272.493219041513
"FRCH",2021-08-14 05:15:00,271.083612850639
"FRCH",2021-08-14 05:30:00,271.333182620025
"FRCH",2021-08-14 05:45:00,267.574232777697
"FRCH",2021-08-14 06:00:00,269.321221163453
"FRCH",2021-08-14 06:15:00,268.352212894378
"FRCH",2021-08-14 06:30:00,267.3539338168
"FRCH",2021-08-14 06:45:00,268.792810816172
"FRCH",2021-08-14 07:00:00,266.66376612561
"FRCH",2021-08-14 07:15:00,264.563992243585
"FRCH",2021-08-14 07:30:00,265.312701551763
"FRCH",2021-08-14 07:45:00,262.743058939416
"FRCH",2021-08-14 08:00:00,262.273190209123
"FRCH",2021-08-14 08:15:00,263.433226630611
"FRCH",2021-08-14 08:30:00,261.96507882274
"FRCH",2021-08-14 08:45:00,262.464218361531
"FRCH",2021-08-14 09:00:00,262.934087091814
"FRCH",2021-08-14 09:15:00,262.684517322433
"FRCH",2021-08-14 09:30:00,264.372964091182
"FRCH",2021-08-14 09:45:00,262.963357900313
"FRCH",2021-08-14 10:00:00,263.594983974525
"FRCH",2021-08-14 10:15:00,264.755020396003
"FRCH",2021-08-14 10:30:00,262.934087091824
"FRCH",2021-08-14 10:45:00,263.653525591503
"FRCH",2021-08-14 11:00:00,264.755020395993
"FRCH",2021-08-14 11:15:00,265.474458895667
"FRCH",2021-08-14 11:30:00,264.094123513278
"FRCH",2021-08-14 11:45:00,263.87382455241
"FRCH",2021-08-14 12:00:00,265.033860973878
"FRCH",2021-08-14 12:15:00,265.033860973878
"FRCH",2021-08-14 12:30:00,264.123394321796
"FRCH",2021-08-14 12:45:00,264.314422474209
"FRCH",2021-08-14 13:00:00,264.285151665696
"FRCH",2021-08-14 13:15:00,264.314422474194
"FRCH",2021-08-14 13:30:00,264.975319356881
"FRCH",2021-08-14 13:45:00,266.252439012339
"FRCH",2021-08-14 14:00:00,266.634495317145
"FRCH",2021-08-14 14:15:00,269.204137929487
"FRCH",2021-08-14 14:30:00,267.441746242306
"FRCH",2021-08-14 14:45:00,266.91333589502
"FRCH",2021-08-14 15:00:00,266.135355778339
"FRCH",2021-08-14 15:15:00,266.002869242948
"FRCH",2021-08-14 15:30:00,266.164626586852
"FRCH",2021-08-14 15:45:00,265.69475785656
"FRCH",2021-08-14 16:00:00,266.884065086517
"FRCH",2021-08-14 16:15:00,265.41591727868
"FRCH",2021-08-14 16:30:00,264.505450626612
"FRCH",2021-08-14 16:45:00,265.004590165379
"FRCH",2021-08-14 17:00:00,264.476179818109
"FRCH",2021-08-14 17:15:00,266.63449531714
"FRCH",2021-08-14 17:30:00,264.006311087821
"FRCH",2021-08-14 17:45:00,265.69475785656
"FRCH",2021-08-14 18:00:00,264.946048548382
"FRCH",2021-08-14 18:15:00,266.414196356239
"FRCH",2021-08-14 18:30:00,268.014830699511
"FRCH",2021-08-14 18:45:00,266.164626586838
"FRCH",2021-08-14 19:00:00,265.224889126281
"FRCH",2021-08-14 19:15:00,265.665487048061
"FRCH",2021-08-14 19:30:00,265.004590165389
"FRCH",2021-08-14 19:45:00,264.784291204492
"FRCH",2021-08-14 20:00:00,263.565713166031
"FRCH",2021-08-14 20:15:00,264.784291204487
"FRCH",2021-08-14 20:30:00,264.094123513297
"FRCH",2021-08-14 20:45:00,263.066573627249
"FRCH",2021-08-14 21:00:00,262.434947553037
"FRCH",2021-08-14 21:15:00,259.145866440997
"FRCH",2021-08-14 21:30:00,261.27491113155
"FRCH",2021-08-14 21:45:00,259.674276788287
"FRCH",2021-08-14 22:00:00,259.923846557668
"FRCH",2021-08-14 22:15:00,260.14414551857
"FRCH",2021-08-14 22:30:00,259.836034132202
"FRCH",2021-08-14 22:45:00,258.925567480115
"FRCH",2021-08-14 23:00:00,257.985830019539
"FRCH",2021-08-14 23:15:00,258.293941405917
"FRCH",2021-08-14 23:30:00,255.827514520497
"FRCH",2021-08-14 23:45:00,255.85678532901
"FRCH",2021-08-15 00:00:00,255.445458215705
"FRCH",2021-08-15 00:15:00,252.538433408471
"FRCH",2021-08-15 00:30:00,252.318134447574
"FRCH",2021-08-15 00:45:00,252.127106295161
"FRCH",2021-08-15 01:00:00,254.505720755124
"FRCH",2021-08-15 01:15:00,253.727740638463
"FRCH",2021-08-15 01:30:00,251.848265717286
"FRCH",2021-08-15 01:45:00,253.977310407844
"FRCH",2021-08-15 02:00:00,251.848265717277
"FRCH",2021-08-15 02:15:00,251.187368834605
"FRCH",2021-08-15 02:30:00,251.158098026111
"FRCH",2021-08-15 02:45:00,249.307893913458
"FRCH",2021-08-15 03:00:00,249.777762643741
"FRCH",2021-08-15 03:15:00,250.306172991007
"FRCH",2021-08-15 03:30:00,248.808754374666
"FRCH",2021-08-15 03:45:00,251.495480220973
"FRCH",2021-08-15 04:00:00,252.156377103674
"FRCH",2021-08-15 04:15:00,251.245910451587
"FRCH",2021-08-15 04:30:00,248.455968878343
"FRCH",2021-08-15 04:45:00,249.395706338934
"FRCH",2021-08-15 05:00:00,250.526471951913
"FRCH",2021-08-15 05:15:00,248.397427261356
"FRCH",2021-08-15 05:30:00,250.085874030114
"FRCH",2021-08-15 05:45:00,251.965348951276
"FRCH",2021-08-15 06:00:00,248.676267839241
"FRCH",2021-08-15 06:15:00,248.177128300469
"FRCH",2021-08-15 06:30:00,249.586734491323
"FRCH",2021-08-15 06:45:00,249.777762643731
"FRCH",2021-08-15 07:00:00,249.307893913443
"FRCH",2021-08-15 07:15:00,250.937799065209
"FRCH",2021-08-15 07:30:00,248.896566800138
"FRCH",2021-08-15 07:45:00,249.586734491333
"FRCH",2021-08-15 08:00:00,249.836304260714
"FRCH",2021-08-15 08:15:00,248.118586683471
"FRCH",2021-08-15 08:30:00,249.557463682834
"FRCH",2021-08-15 08:45:00,249.307893913453
"FRCH",2021-08-15 09:00:00,248.118586683481
"FRCH",2021-08-15 09:15:00,249.337164721937
"FRCH",2021-08-15 09:30:00,247.869016914095
"FRCH",2021-08-15 09:45:00,251.025611490685
"FRCH",2021-08-15 10:00:00,251.774320798873
"FRCH",2021-08-15 10:15:00,250.643555185884
"FRCH",2021-08-15 10:30:00,251.965348951271
"FRCH",2021-08-15 10:45:00,252.992898837329
"FRCH",2021-08-15 11:00:00,252.934357220351
"FRCH",2021-08-15 11:15:00,251.495480220993
"FRCH",2021-08-15 11:30:00,251.965348951271
"FRCH",2021-08-15 11:45:00,252.905086411847
"FRCH",2021-08-15 12:00:00,252.875815603349
"FRCH",2021-08-15 12:15:00,252.214918720667
"FRCH",2021-08-15 12:30:00,255.195888446295
"FRCH",2021-08-15 12:45:00,254.784561332999
"FRCH",2021-08-15 13:00:00,253.903365489406
"FRCH",2021-08-15 13:15:00,255.312971680275
"FRCH",2021-08-15 13:30:00,255.283700871776
"FRCH",2021-08-15 13:45:00,256.194167523873
"FRCH",2021-08-15 14:00:00,256.443737293259
"FRCH",2021-08-15 14:15:00,257.324933136852
"FRCH",2021-08-15 14:30:00,257.941155909604
"FRCH",2021-08-15 14:45:00,260.231957944057
"FRCH",2021-08-15 15:00:00,260.922125635222
"FRCH",2021-08-15 15:15:00,263.491768247593
"FRCH",2021-08-15 15:30:00,265.121673399355
"FRCH",2021-08-15 15:45:00,266.780849359619
"FRCH",2021-08-15 16:00:00,268.352212894383
"FRCH",2021-08-15 16:15:00,269.629332549841
"FRCH",2021-08-15 16:30:00,271.420995045512
"FRCH",2021-08-15 16:45:00,273.109441814246
"FRCH",2021-08-15 17:00:00,274.489777196635
"FRCH",2021-08-15 17:15:00,276.369252117792
"FRCH",2021-08-15 17:30:00,277.030149000483
"FRCH",2021-08-15 17:45:00,278.968165538628
"FRCH",2021-08-15 18:00:00,279.159193691031
"FRCH",2021-08-15 18:15:00,279.247006116513
"FRCH",2021-08-15 18:30:00,278.997436347122
"FRCH",2021-08-15 18:45:00,281.376050807041
"FRCH",2021-08-15 19:00:00,283.255525728207
"FRCH",2021-08-15 19:15:00,282.785656997919
"FRCH",2021-08-15 19:30:00,284.136721571801
"FRCH",2021-08-15 19:45:00,285.575598571158
"FRCH",2021-08-15 20:00:00,286.764905801125
"FRCH",2021-08-15 20:15:00,289.055707835583
"FRCH",2021-08-15 20:30:00,291.184752526135
"FRCH",2021-08-15 20:45:00,295.193272137811
"FRCH",2021-08-15 21:00:00,296.823177289586
"FRCH",2021-08-15 21:15:00,298.511624058345
"FRCH",2021-08-15 21:30:00,300.391098979502
"FRCH",2021-08-15 21:45:00,299.422090710437
"FRCH",2021-08-15 22:00:00,302.93147078334
"FRCH",2021-08-15 22:15:00,305.031244665394
"FRCH",2021-08-15 22:30:00,308.760923699209
"FRCH",2021-08-15 22:45:00,311.168808967661
"FRCH",2021-08-15 23:00:00,315.397627540233
"FRCH",2021-08-15 23:15:00,317.717700383194
"FRCH",2021-08-15 23:30:00,320.375155421027
"FRCH",2021-08-15 23:45:00,323.22363861123
"FRCH",2021-08-16 00:00:00,325.793281223596
"FRCH",2021-08-16 00:15:00,327.584943719257
"FRCH",2021-08-16 00:30:00,329.801800835276
"FRCH",2021-08-16 00:45:00,329.743259218293
"FRCH",2021-08-16 01:00:00,333.252639291207
"FRCH",2021-08-16 01:15:00,336.350692250834
"FRCH",2021-08-16 01:30:00,338.391924515895
"FRCH",2021-08-16 01:45:00,341.930575397317
"FRCH",2021-08-16 02:00:00,344.558759626632
"FRCH",2021-08-16 02:15:00,347.539729352279
"FRCH",2021-08-16 02:30:00,349.477745890423
"FRCH",2021-08-16 02:45:00,355.086899845381
"FRCH",2021-08-16 03:00:00,357.406972688351
"FRCH",2021-08-16 03:15:00,362.41377137761
"FRCH",2021-08-16 03:30:00,365.17444214236
"FRCH",2021-08-16 03:45:00,369.711372101345
"FRCH",2021-08-16 04:00:00,376.260263516883
"FRCH",2021-08-16 04:15:00,376.172451091406
"FRCH",2021-08-16 04:30:00,382.530314354546
"FRCH",2021-08-16 04:45:00,391.237521269131
"FRCH",2021-08-16 05:00:00,394.306303420264
"FRCH",2021-08-16 05:15:00,396.127236724438
"FRCH",2021-08-16 05:30:00,401.985960448786
"FRCH",2021-08-16 05:45:00,408.373094520435
"FRCH",2021-08-16 06:00:00,412.601913093027
"FRCH",2021-08-16 06:15:00,420.677493933418
"FRCH",2021-08-16 06:30:00,425.596480197215
"FRCH",2021-08-16 06:45:00,428.988777036153
"FRCH",2021-08-16 07:00:00,433.525706995123
"FRCH",2021-08-16 07:15:00,440.265626563075
"FRCH",2021-08-16 07:30:00,449.251674055554
"FRCH",2021-08-16 07:45:00,455.550995701711
"FRCH",2021-08-16 08:00:00,459.809085082806
"FRCH",2021-08-16 08:15:00,467.547283728301
"FRCH",2021-08-16 08:30:00,476.342303068382
"FRCH",2021-08-16 08:45:00,480.483309215502
"FRCH",2021-08-16 09:00:00,489.131974513109
"FRCH",2021-08-16 09:15:00,495.489837776249
"FRCH",2021-08-16 09:30:00,504.41734365173
"FRCH",2021-08-16 09:45:00,511.303617262151
"FRCH",2021-08-16 10:00:00,519.673441981892
"FRCH",2021-08-16 10:15:00,527.000313514092
"FRCH",2021-08-16 10:30:00,534.07761527691
"FRCH",2021-08-16 10:45:00,541.067104614262
"FRCH",2021-08-16 11:00:00,548.86384487676
"FRCH",2021-08-16 11:15:00,555.250978948398
"FRCH",2021-08-16 11:30:00,562.622524590561
"FRCH",2021-08-16 11:45:00,568.260949354027
"FRCH",2021-08-16 12:00:00,573.01817827389
"FRCH",2021-08-16 12:15:00,580.565348767016
"FRCH",2021-08-16 12:30:00,587.114240182564
"FRCH",2021-08-16 12:45:00,595.072737788966
"FRCH",2021-08-16 13:00:00,603.339346781766
"FRCH",2021-08-16 13:15:00,609.755751661893
"FRCH",2021-08-16 13:30:00,615.776232730166
"FRCH",2021-08-16 13:45:00,622.13409599331
"FRCH",2021-08-16 14:00:00,627.302652026502
"FRCH",2021-08-16 14:15:00,631.722498751498
"FRCH",2021-08-16 14:30:00,636.64148501528
"FRCH",2021-08-16 14:45:00,643.11643151239
"FRCH",2021-08-16 15:00:00,647.007867890124
"FRCH",2021-08-16 15:15:00,652.704834270582
"FRCH",2021-08-16 15:30:00,657.403521573457
"FRCH",2021-08-16 15:45:00,660.443032916087
"FRCH",2021-08-16 16:00:00,663.981683797494
"FRCH",2021-08-16 16:15:00,668.90067006129
"FRCH",2021-08-16 16:30:00,673.320516786286
"FRCH",2021-08-16 16:45:00,675.170720898954
"FRCH",2021-08-16 17:00:00,680.148248779714
"FRCH",2021-08-16 17:15:00,681.645667396083
"FRCH",2021-08-16 17:30:00,686.315083890465
"FRCH",2021-08-16 17:45:00,687.41657869494
"FRCH",2021-08-16 18:00:00,690.074033732768
"FRCH",2021-08-16 18:15:00,693.142815883897
"FRCH",2021-08-16 18:30:00,695.653916879256
"FRCH",2021-08-16 18:45:00,697.313092839526
"FRCH",2021-08-16 19:00:00,697.562662608907
"FRCH",2021-08-16 19:15:00,697.533391800413
"FRCH",2021-08-16 19:30:00,695.903486648657
"FRCH",2021-08-16 19:45:00,696.153056418033
"FRCH",2021-08-16 20:00:00,693.715900341102
"FRCH",2021-08-16 20:15:00,692.643676345115
"FRCH",2021-08-16 20:30:00,692.702217962108
"FRCH",2021-08-16 20:45:00,692.951787731508
"FRCH",2021-08-16 21:00:00,689.795193154884
"FRCH",2021-08-16 21:15:00,689.075754655224
"FRCH",2021-08-16 21:30:00,690.514631654558
"FRCH",2021-08-16 21:45:00,690.074033732768
"FRCH",2021-08-16 22:00:00,688.635156733416
"FRCH",2021-08-16 22:15:00,686.564653659855
"FRCH",2021-08-16 22:30:00,683.437329891739
"FRCH",2021-08-16 22:45:00,683.907198622032
"FRCH",2021-08-16 23:00:00,682.365105895752
"FRCH",2021-08-16 23:15:00,680.2360612052
"FRCH",2021-08-16 23:30:00,679.237782127636
"FRCH",2021-08-16 23:45:00,677.740363511291
"FRCH",2021-08-17 00:00:00,674.788664594133
"FRCH",2021-08-17 00:15:00,676.007242632603
"FRCH",2021-08-17 00:30:00,674.377337480852
"FRCH",2021-08-17 00:45:00,669.429080408576
"FRCH",2021-08-17 01:00:00,667.799175256795
"FRCH",2021-08-17 01:15:00,666.360298257442
"FRCH",2021-08-17 01:30:00,662.763105759033
"FRCH",2021-08-17 01:45:00,660.252004763684
"FRCH",2021-08-17 02:00:00,658.563557994935
"FRCH",2021-08-17 02:15:00,654.892420578117
"FRCH",2021-08-17 02:30:00,654.364010230842
"FRCH",2021-08-17 02:45:00,652.07320819637
"FRCH",2021-08-17 03:00:00,648.226445928589
"FRCH",2021-08-17 03:15:00,646.434783432904
"FRCH",2021-08-17 03:30:00,644.217926316875
"FRCH",2021-08-17 03:45:00,639.328210861582
"FRCH",2021-08-17 04:00:00,638.887612939798
"FRCH",2021-08-17 04:15:00,635.539990210799
"FRCH",2021-08-17 04:30:00,632.970347598457
"FRCH",2021-08-17 04:45:00,632.970347598467
"FRCH",2021-08-17 05:00:00,631.942797712405
"FRCH",2021-08-17 05:15:00,627.963548909189
"FRCH",2021-08-17 05:30:00,629.343884291554
"FRCH",2021-08-17 05:45:00,625.643476066223
"FRCH",2021-08-17 06:00:00,621.634956454528
